,lmp_value,time,hour,day,month,summary,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,visibility
4546,24.0261,2016-07-17 18:00:00,18,6,7,5,0.0,0.0,64.31,64.31,52.25,0.65,1014.81,9.73,299.0,0.04,10.0
4547,24.19326,2016-07-17 19:00:00,19,6,7,5,0.0,0.0,62.0,62.0,52.34,0.71,1015.07,9.43,306.0,0.04,10.0
4548,25.15964,2016-07-17 20:00:00,20,6,7,5,0.0,0.0,58.99,58.99,52.59,0.79,1015.44,7.66,308.0,0.0,10.0
4549,26.5862,2016-07-17 21:00:00,21,6,7,5,0.0,0.0,56.65,56.65,52.89,0.87,1015.82,5.52,326.0,0.22,10.0
4550,27.61631,2016-07-17 22:00:00,22,6,7,5,0.0,0.0,55.94,55.94,53.2,0.91,1016.26,6.61,336.0,0.17,10.0
4551,32.0,2016-07-17 23:00:00,23,6,7,2,0.0,0.0,56.19,56.19,53.6,0.91,1016.8,5.69,325.0,0.8,9.96
4552,35.0,2016-07-18 00:00:00,0,0,7,5,0.0,0.0,56.23,56.23,53.17,0.89,1016.95,5.19,323.0,0.0,9.51
4553,42.0,2016-07-18 01:00:00,1,0,7,5,0.0,0.0,55.74,55.74,53.57,0.92,1016.87,4.3,328.0,0.0,8.77
4554,47.07442,2016-07-18 02:00:00,2,0,7,5,0.0,0.0,55.7,55.7,53.84,0.93,1016.83,4.41,346.0,0.0,8.21
4555,48.0,2016-07-18 03:00:00,3,0,7,12,0.0,0.0,55.1,55.1,53.55,0.95,1016.84,3.35,341.0,0.31,7.57
4556,36.87114,2016-07-18 04:00:00,4,0,7,5,0.0,0.0,54.98,54.98,53.46,0.95,1017.06,6.54,337.0,0.0,7.58
4557,32.74788,2016-07-18 05:00:00,5,0,7,6,0.0,0.0,54.8,54.8,53.88,0.97,1017.46,9.71,339.0,1.0,6.48
4558,29.54156,2016-07-18 06:00:00,6,0,7,5,0.0,0.0,54.8,54.8,53.99,0.97,1017.91,6.07,339.0,0.0,3.86
4559,26.05263,2016-07-18 07:00:00,7,0,7,5,0.0,0.0,54.81,54.81,53.81,0.96,1018.23,1.29,345.0,0.0,4.11
4560,25.03388,2016-07-18 08:00:00,8,0,7,5,0.0,0.0,54.95,54.95,53.86,0.96,1018.63,3.18,332.0,0.0,5.39
4561,24.9209,2016-07-18 09:00:00,9,0,7,5,0.0,0.0,56.19,56.19,53.47,0.91,1019.0,3.58,292.0,0.12,5.55
4562,24.79295,2016-07-18 10:00:00,10,0,7,5,0.0,0.0,59.47,59.47,53.34,0.8,1018.85,2.47,328.0,0.14,9.65
4563,24.93992,2016-07-18 11:00:00,11,0,7,12,0.0,0.0,62.62,62.62,52.69,0.7,1018.92,4.04,286.0,0.25,10.0
4564,25.88646,2016-07-18 12:00:00,12,0,7,5,0.0,0.0,66.35,66.35,52.57,0.61,1018.57,7.54,279.0,0.11,10.0
4565,26.67937,2016-07-18 13:00:00,13,0,7,5,0.0,0.0,68.39,68.39,53.06,0.58,1018.09,9.38,306.0,0.04,10.0
4566,26.53762,2016-07-18 14:00:00,14,0,7,5,0.0,0.0,68.0,68.0,52.56,0.58,1017.93,11.63,307.0,0.04,10.0
4567,25.74822,2016-07-18 15:00:00,15,0,7,5,0.0,0.0,69.01,69.01,52.69,0.56,1017.6,12.92,306.0,0.0,10.0
4568,25.42029,2016-07-18 16:00:00,16,0,7,5,0.0,0.0,67.18,67.18,53.21,0.61,1017.25,12.7,304.0,0.04,10.0
4569,26.14509,2016-07-18 17:00:00,17,0,7,5,0.0,0.0,67.32,67.32,53.94,0.62,1016.95,14.51,308.0,0.0,10.0
4570,27.30085,2016-07-18 18:00:00,18,0,7,5,0.0,0.0,65.92,65.92,54.2,0.66,1016.8,12.08,307.0,0.0,10.0
4571,26.8796,2016-07-18 19:00:00,19,0,7,5,0.0,0.0,64.09,64.09,54.09,0.7,1016.66,11.81,315.0,0.04,9.9
4572,28.1989,2016-07-18 20:00:00,20,0,7,5,0.0,0.0,60.54,60.54,54.33,0.8,1017.03,10.34,319.0,0.0,9.77
4573,29.09981,2016-07-18 21:00:00,21,0,7,5,0.0,0.0,58.36,58.36,54.66,0.88,1017.35,6.23,322.0,0.0,10.0
4574,31.8256,2016-07-18 22:00:00,22,0,7,5,0.0,0.0,57.78,57.78,54.14,0.88,1017.89,8.98,331.0,0.0,9.96
4575,33.9532,2016-07-18 23:00:00,23,0,7,5,0.0,0.0,56.28,56.28,53.26,0.9,1018.25,5.34,324.0,0.04,10.0
4576,36.707,2016-07-19 00:00:00,0,1,7,5,0.0,0.0,56.35,56.35,53.6,0.9,1018.01,6.22,333.0,0.04,9.41
4577,43.83355,2016-07-19 01:00:00,1,1,7,5,0.0,0.0,55.63,55.63,53.54,0.93,1017.81,6.12,342.0,0.04,8.82
4578,53.21333,2016-07-19 02:00:00,2,1,7,5,0.0,0.0,55.55,55.55,53.57,0.93,1017.56,5.67,14.0,0.24,7.37
4579,45.78429,2016-07-19 03:00:00,3,1,7,5,0.0,0.0,55.61,55.61,53.39,0.92,1017.52,4.15,354.0,0.0,7.83
4580,36.13729,2016-07-19 04:00:00,4,1,7,5,0.0,0.0,55.36,55.36,53.72,0.94,1017.68,7.75,339.0,0.0,6.96
4581,32.63416,2016-07-19 05:00:00,5,1,7,2,0.0,0.0,53.87,53.87,52.87,0.96,1017.93,2.21,304.0,0.8,5.17
4582,29.25834,2016-07-19 06:00:00,6,1,7,5,0.0,0.0,53.77,53.77,52.9,0.97,1018.01,0.75,346.0,0.16,3.18
4583,25.59405,2016-07-19 07:00:00,7,1,7,5,0.0,0.0,53.93,53.93,53.07,0.97,1018.23,2.56,328.0,0.0,2.31
4584,24.28789,2016-07-19 08:00:00,8,1,7,5,0.0,0.0,54.85,54.85,53.84,0.96,1018.51,2.69,318.0,0.16,2.76
4585,24.2861,2016-07-19 09:00:00,9,1,7,5,0.0,0.0,56.36,56.36,54.78,0.94,1018.59,6.59,330.0,0.09,4.51
4586,23.71935,2016-07-19 10:00:00,10,1,7,5,0.0,0.0,60.23,60.23,54.19,0.8,1018.52,5.86,319.0,0.22,7.45
4587,24.40582,2016-07-19 11:00:00,11,1,7,5,0.0,0.0,63.35,63.35,53.84,0.71,1018.38,7.09,318.0,0.23,8.54
4588,25.97184,2016-07-19 12:00:00,12,1,7,5,0.0,0.0,66.3,66.3,54.78,0.66,1018.18,7.56,298.0,0.19,9.42
4589,28.05576,2016-07-19 13:00:00,13,1,7,5,0.0,0.0,66.63,66.63,53.45,0.63,1018.09,9.81,313.0,0.0,9.77
4590,27.54826,2016-07-19 14:00:00,14,1,7,5,0.0,0.0,66.85,66.85,53.47,0.62,1017.8,10.32,315.0,0.0,9.77
4591,26.3342,2016-07-19 15:00:00,15,1,7,5,0.0,0.0,67.72,67.72,53.42,0.6,1017.42,11.16,311.0,0.0,9.9
4592,25.80697,2016-07-19 16:00:00,16,1,7,5,0.0,0.0,67.48,67.48,53.3,0.6,1017.07,9.65,314.0,0.04,10.0
4593,26.85642,2016-07-19 17:00:00,17,1,7,5,0.0,0.0,67.31,67.31,53.45,0.61,1016.77,11.96,314.0,0.04,10.0
4594,28.17187,2016-07-19 18:00:00,18,1,7,5,0.0,0.0,65.57,65.57,53.79,0.66,1016.47,12.47,310.0,0.0,10.0
4595,28.16844,2016-07-19 19:00:00,19,1,7,5,0.0,0.0,63.24,63.24,53.92,0.72,1016.48,9.03,316.0,0.0,9.96
4596,29.61984,2016-07-19 20:00:00,20,1,7,5,0.0,0.0,60.97,60.97,54.08,0.78,1016.44,8.03,325.0,0.0,9.37
4597,31.08771,2016-07-19 21:00:00,21,1,7,5,0.0,0.0,58.11,58.11,54.04,0.86,1016.64,7.11,331.0,0.0,9.43
4598,32.58482,2016-07-19 22:00:00,22,1,7,5,0.0,0.0,57.5,57.5,53.89,0.88,1017.31,7.37,334.0,0.18,9.43
4599,35.6671,2016-07-19 23:00:00,23,1,7,12,0.0,0.0,56.35,56.35,53.51,0.9,1017.6,3.8,15.0,0.44,9.18
4600,36.13294,2016-07-20 00:00:00,0,2,7,5,0.0,0.0,55.84,55.84,53.07,0.9,1017.56,8.79,333.0,0.0,9.41
4601,43.25908,2016-07-20 01:00:00,1,2,7,5,0.0,0.0,54.4,54.4,52.02,0.92,1017.3,7.34,343.0,0.0,8.61
4602,53.20209,2016-07-20 02:00:00,2,2,7,5,0.0,0.0,53.72,53.72,51.17,0.91,1016.96,2.93,352.0,0.08,8.77
4603,49.08448,2016-07-20 03:00:00,3,2,7,5,0.0,0.0,52.79,52.79,50.33,0.91,1016.8,2.0,329.0,0.0,8.87
4604,37.41483,2016-07-20 04:00:00,4,2,7,5,0.0,0.0,52.55,52.55,50.35,0.92,1016.5,3.05,7.0,0.0,7.74
4605,33.23465,2016-07-20 05:00:00,5,2,7,2,0.0,0.0,52.47,52.47,50.17,0.92,1016.3,2.29,342.0,0.65,8.14
4606,29.97695,2016-07-20 06:00:00,6,2,7,5,0.0,0.0,52.52,52.52,50.51,0.93,1016.4,10.3,345.0,0.0,7.74
4607,27.63308,2016-07-20 07:00:00,7,2,7,5,0.0,0.0,53.7,53.7,52.56,0.96,1016.56,8.18,341.0,0.04,6.46
4608,25.63653,2016-07-20 08:00:00,8,2,7,5,0.0,0.0,56.74,56.74,53.78,0.9,1016.77,10.06,342.0,0.04,7.6
4609,25.20117,2016-07-20 09:00:00,9,2,7,5,0.0,0.0,60.79,60.79,53.05,0.76,1016.82,7.0,333.0,0.07,8.92
4610,24.88385,2016-07-20 10:00:00,10,2,7,5,0.0,0.0,64.82,64.82,52.02,0.63,1016.95,7.68,319.0,0.04,9.51
4611,25.20739,2016-07-20 11:00:00,11,2,7,5,0.0,0.0,69.41,69.41,51.93,0.54,1016.75,7.01,308.0,0.0,9.35
4612,26.57743,2016-07-20 12:00:00,12,2,7,5,0.0,0.0,71.82,71.82,52.17,0.5,1016.48,9.53,304.0,0.04,9.51
4613,30.2519,2016-07-20 13:00:00,13,2,7,5,0.0,0.0,71.64,71.64,51.92,0.5,1016.25,9.83,306.0,0.04,10.0
4614,29.93568,2016-07-20 14:00:00,14,2,7,5,0.0,0.0,71.58,71.58,51.37,0.49,1016.21,11.26,320.0,0.04,10.0
4615,28.79959,2016-07-20 15:00:00,15,2,7,5,0.0,0.0,71.55,71.55,51.15,0.49,1015.91,11.71,312.0,0.04,10.0
4616,29.5111,2016-07-20 16:00:00,16,2,7,5,0.0,0.0,69.87,69.87,52.71,0.55,1015.73,9.73,312.0,0.04,9.51
4617,30.37081,2016-07-20 17:00:00,17,2,7,5,0.0,0.0,68.88,68.88,52.27,0.55,1015.58,10.2,313.0,0.04,10.0
4618,31.81398,2016-07-20 18:00:00,18,2,7,5,0.0,0.0,67.24,67.24,53.52,0.61,1015.66,9.16,302.0,0.0,9.17
4619,32.2561,2016-07-20 19:00:00,19,2,7,5,0.0,0.0,64.76,64.76,52.7,0.65,1015.74,10.44,321.0,0.0,9.41
4620,31.97713,2016-07-20 20:00:00,20,2,7,5,0.0,0.0,61.46,61.46,53.35,0.75,1016.18,9.41,323.0,0.0,9.33
